AV_x,AV_y,AV_steer,AV_vel,AV_yaw,npc_x,npc_y,Rollout_num,is_attack
155.83,-129.8,-0.18,5.52,-0.2,161.16,-133.45,3,0
156.91,-130.04,-0.1,5.55,-0.26,161.76,-133.45,3,0
157.75,-130.25,0.11,2.25,-0.28,162.36,-133.45,3,0
158.06,-130.34,0.45,1.75,-0.23,162.96,-133.45,2,0
158.43,-130.42,0.44,1.9,-0.16,163.56,-133.45,2,0
158.8,-130.47,0.39,2,-0.11,164.16,-133.45,2,0
159.21,-130.49,0.24,2.18,-0.07,164.76,-133.45,2,0
159.67,-130.53,0.1,2.31,-0.05,165.36,-133.45,2,0
160.15,-130.55,-0.01,2.47,-0.05,165.96,-133.45,2,0
160.63,-130.58,-0.01,2.58,-0.05,166.56,-133.45,2,0
161.18,-130.6,-0.08,2.75,-0.05,167.16,-133.45,2,0
161.76,-130.62,-0.02,2.91,-0.06,167.76,-133.45,2,0
162.34,-130.65,-0.02,3.1,-0.06,168.36,-133.45,2,0
163.01,-130.68,-0.09,3.29,-0.08,168.96,-133.45,2,0
163.67,-130.75,0.01,3.47,-0.09,169.56,-133.45,2,0
164.37,-130.79,0.04,3.61,-0.08,170.16,-133.45,2,0
165.1,-130.85,0.04,3.79,-0.08,170.76,-133.45,2,0
165.87,-130.9,0.1,3.97,-0.06,171.36,-133.45,2,0
166.67,-130.93,0.06,4.08,-0.03,171.96,-133.45,2,0
167.51,-130.95,-0.01,4.25,-0.03,172.56,-133.45,2,0
168.38,-130.97,-0.01,4.37,-0.03,173.16,-133.45,2,0
169.26,-131.02,0.02,4.53,-0.03,173.76,-133.45,2,0
170.17,-131.01,0.02,4.63,-0.02,174.36,-133.45,2,0
171.11,-131.02,-0.02,4.78,-0.02,174.96,-133.45,2,0
172.1,-131.05,0.03,5.01,-0.01,175.56,-133.45,2,0
173.11,-131.03,0.03,5.14,0.01,176.16,-133.45,2,0
174.16,-131.03,-0.03,5.31,0.01,176.76,-133.45,2,0
175.24,-131.04,-0.03,5.47,-0.01,177.36,-133.45,2,0
176.34,-131.03,-0.01,5.55,-0.01,177.96,-133.45,2,0
177.56,-131.04,-0.02,5.51,-0.02,178.62,-133.45,2,0
178.69,-131.06,0.03,5.55,-0.02,179.22,-133.45,2,0
179.76,-131.07,0.03,5.55,0.01,179.82,-133.45,2,0
180.87,-131.08,-0.02,5.55,0.01,180.42,-133.46,2,0
181.99,-131.06,-0.02,5.55,0.01,181.02,-133.46,2,0
183.12,-131.06,0.01,5.55,-0.01,181.62,-133.46,2,0
184.19,-131.08,0.02,5.55,0.01,182.22,-133.46,2,0
185.32,-131.07,-0.04,5.55,0.01,182.82,-133.46,2,1
186.43,-131.06,-0.04,5.55,-0.01,183.42,-133.46,2,1
187.64,-131.09,-0.04,5.55,-0.03,184.08,-133.46,2,1
188.75,-131.13,0.01,5.55,-0.04,184.68,-133.46,2,0
189.85,-131.16,0.07,5.51,-0.03,185.28,-133.46,2,0
190.96,-131.16,0.01,5.55,-0.01,185.88,-133.46,4,0
192.07,-131.19,-0.09,5.55,-0.03,186.48,-133.46,4,0
193.16,-131.23,-0.17,5.55,-0.08,187.08,-133.46,4,0
194.27,-131.37,-0.2,5.55,-0.17,187.68,-133.46,4,0
195.35,-131.59,-0.12,5.55,-0.24,188.28,-133.46,4,0
196.44,-131.87,-0.04,5.55,-0.27,188.88,-133.46,4,0
197.49,-132.16,0.05,5.55,-0.27,189.48,-133.46,4,0
198.58,-132.42,0.12,5.54,-0.23,190.08,-133.46,4,0
199.65,-132.64,0.11,5.55,-0.18,190.68,-133.46,4,0
200.76,-132.81,0.03,5.55,-0.15,191.28,-133.46,4,0
201.83,-132.96,0.03,5.55,-0.14,191.88,-133.46,4,0
202.95,-133.11,0.07,5.55,-0.12,192.48,-133.46,4,0
204.16,-133.22,0.07,5.55,-0.09,193.14,-133.46,4,0
205.26,-133.29,0.06,5.55,-0.06,193.74,-133.46,4,0
206.37,-133.35,0.05,5.55,-0.04,194.34,-133.46,4,0
207.5,-133.39,0.01,5.55,-0.02,194.94,-133.46,4,0
208.6,-133.38,-0.01,5.55,-0.02,195.54,-133.46,4,0
209.67,-133.43,-0.01,5.55,-0.03,196.14,-133.46,4,0
210.79,-133.43,0.01,5.55,-0.02,196.74,-133.46,4,0
211.92,-133.44,0.03,5.55,-0.02,197.34,-133.46,4,0
213.02,-133.45,0.01,5.52,-0.01,197.94,-133.46,4,0
214.13,-133.46,0.01,5.55,-0.01,198.54,-133.46,4,0
215.23,-133.46,0.03,5.55,0.01,199.14,-133.46,4,0
216.34,-133.46,0.03,5.55,0.01,199.74,-133.46,4,0
217.45,-133.44,-0.03,5.55,0.01,200.34,-133.46,4,0
218.56,-133.46,-0.02,5.55,-0.01,200.94,-133.46,4,0
219.67,-133.47,0.02,5.55,-0.01,201.54,-133.46,4,0
220.79,-133.49,0.02,5.52,-0.01,202.14,-133.46,4,0
221.87,-133.49,0.01,5.55,0.01,202.74,-133.47,4,0
222.99,-133.48,0.01,5.52,0.01,203.34,-133.47,4,0
224.22,-133.48,-0.01,5.52,0.01,204,-133.47,4,0
225.32,-133.48,-0.01,5.55,0.01,204.6,-133.47,4,0
226.41,-133.47,0.01,5.53,-0.01,205.2,-133.47,4,0
227.51,-133.44,-0.01,5.55,-0.01,205.8,-133.47,4,0
228.63,-133.48,0.01,5.55,-0.01,206.4,-133.47,4,0
229.75,-133.47,0.01,5.51,-0.01,207,-133.47,4,0
230.86,-133.48,-0.01,5.52,-0.01,207.6,-133.47,4,0
231.96,-133.47,0.01,5.54,-0.01,208.2,-133.47,4,0
233.06,-133.5,-0.01,5.52,-0.01,208.8,-133.47,4,0
234.18,-133.48,-0.01,5.53,-0.01,209.4,-133.47,4,0
235.27,-133.52,0.01,5.52,-0.01,210,-133.47,4,0
236.39,-133.52,0.03,5.55,0.01,210.6,-133.47,4,0
101.99,-133.42,0.08,1.5,0.01,127.25,-133.3,4,0
102.33,-133.42,-0.07,1.64,0.01,127.36,-133.31,4,0
102.7,-133.42,0.09,1.83,0.01,127.65,-133.31,2,0
103.07,-133.43,0.32,1.97,0.05,128.03,-133.31,2,0
103.47,-133.38,0.22,2.12,0.1,128.53,-133.31,2,0
103.92,-133.33,0.18,2.28,0.13,129.13,-133.31,2,0
104.35,-133.26,0.18,2.43,0.15,129.73,-133.31,2,0
104.86,-133.19,0.1,2.58,0.18,130.33,-133.31,2,0
105.43,-133.09,0.12,2.8,0.21,130.99,-133.31,2,0
106.01,-132.96,0.08,3,0.23,131.59,-133.31,2,0
106.59,-132.81,0.03,3.12,0.24,132.19,-133.32,2,0
107.22,-132.67,0.02,3.32,0.24,132.79,-133.32,2,0
107.92,-132.49,-0.01,3.48,0.25,133.45,-133.33,2,0
108.59,-132.31,0.08,3.62,0.25,134.05,-133.34,2,0
109.31,-132.13,0.04,3.81,0.27,134.65,-133.34,2,0
110.07,-131.93,0.01,3.98,0.28,135.25,-133.35,2,0
110.86,-131.71,-0.15,4.16,0.26,135.85,-133.36,1,0
111.67,-131.52,-0.26,4.35,0.19,136.45,-133.36,1,0
112.55,-131.4,-0.24,4.51,0.1,137.05,-133.37,1,0
113.47,-131.33,-0.12,4.66,0.04,137.65,-133.38,1,0
114.4,-131.32,0.01,4.79,0.03,138.25,-133.39,1,0
115.38,-131.3,0.11,4.97,0.05,138.85,-133.4,1,0
116.38,-131.22,0.18,5.11,0.11,139.45,-133.4,1,0
117.4,-131.05,0.13,5.3,0.17,140.05,-133.41,1,0
118.57,-130.85,0.03,5.47,0.21,140.71,-133.42,1,0
119.62,-130.6,-0.06,5.55,0.21,141.31,-133.42,2,0
120.73,-130.39,-0.14,5.51,0.17,141.91,-133.43,2,0
121.81,-130.26,-0.22,5.55,0.09,142.51,-133.43,2,0
122.95,-130.23,-0.25,5.55,-0.03,143.11,-133.44,2,0
124.03,-130.32,-0.21,5.55,-0.13,143.71,-133.44,2,0
125.12,-130.5,-0.13,5.52,-0.21,144.31,-133.44,2,0
126.2,-130.75,-0.04,5.55,-0.25,144.91,-133.44,2,0
127.3,-131.01,0.05,5.55,-0.25,145.51,-133.44,2,0
128.38,-131.26,0.13,5.55,-0.22,146.11,-133.44,2,0
129.46,-131.47,0.21,5.55,-0.15,146.71,-133.44,2,0
130.54,-131.57,0.28,5.55,-0.04,147.31,-133.44,2,0
131.65,-131.56,0.21,5.52,0.08,147.91,-133.44,2,0
132.76,-131.43,0.13,5.55,0.16,148.51,-133.44,2,0
133.85,-131.22,0.05,5.52,0.2,149.11,-133.44,2,0
134.94,-131.02,-0.04,5.52,0.2,149.71,-133.44,2,0
136.02,-130.81,-0.13,5.55,0.17,150.3,-133.44,2,0
137.13,-130.68,-0.21,5.55,0.1,150.91,-133.44,2,0
138.35,-130.62,-0.23,5.55,-0.02,151.57,-133.44,2,0
139.45,-130.69,-0.15,5.55,-0.11,152.17,-133.44,2,0
140.54,-130.82,-0.07,5.55,-0.16,152.76,-133.44,2,0
141.66,-131.01,0.03,5.53,-0.17,153.37,-133.44,2,0
142.72,-131.18,0.11,5.55,-0.15,153.97,-133.44,2,0
143.83,-131.3,0.16,5.52,-0.1,154.57,-133.44,2,0
144.94,-131.37,0.22,5.55,-0.02,155.16,-133.44,1,0
146.16,-131.35,0.17,5.55,0.09,155.83,-133.44,1,0
147.26,-131.23,0.1,5.53,0.15,156.42,-133.44,1,0
148.35,-131.02,0.03,5.55,0.18,157.03,-133.44,2,0
149.46,-130.83,-0.06,5.55,0.17,157.63,-133.44,2,0
150.54,-130.68,-0.14,5.53,0.14,158.23,-133.44,2,0
151.63,-130.57,-0.22,5.53,0.06,158.83,-133.45,2,0
152.75,-130.57,-0.22,5.52,-0.06,159.43,-133.45,2,0
153.86,-130.7,-0.13,3.91,-0.14,160.03,-133.45,2,0
154.21,-130.71,0.37,1.65,-0.15,160.63,-133.45,2,0
154.56,-130.77,0.19,1.8,-0.12,161.23,-133.45,2,0
154.95,-130.82,0.09,1.96,-0.1,161.82,-133.45,2,0
155.36,-130.86,0.1,2.14,-0.08,162.42,-133.45,2,0
155.79,-130.87,0.1,2.34,-0.07,163.03,-133.45,2,0
156.26,-130.91,0.1,2.5,-0.06,163.63,-133.45,2,0
156.83,-130.95,0.01,2.71,-0.05,164.29,-133.45,2,0
157.4,-130.95,0.09,2.88,-0.04,164.89,-133.45,2,0
157.97,-131.01,0.05,3.06,-0.03,165.49,-133.45,2,0
158.57,-131.01,0.04,3.14,-0.02,166.09,-133.45,2,0
159.24,-130.99,-0.03,3.31,-0.02,166.69,-133.45,2,0
159.9,-131.01,0.03,3.5,-0.01,167.28,-133.45,2,0
160.66,-131.02,-0.03,3.65,-0.01,167.95,-133.45,2,0
161.42,-131.01,0.02,3.82,-0.01,168.55,-133.45,2,0
162.2,-131.02,-0.02,4.01,-0.01,169.15,-133.45,2,0
163.02,-131.02,-0.03,4.18,-0.01,169.75,-133.45,2,0
163.85,-131.01,0.01,4.35,-0.01,170.35,-133.45,2,0
164.74,-131.05,0.01,4.47,-0.01,170.95,-133.45,2,0
165.66,-131.03,0.03,4.61,-0.01,171.55,-133.45,2,0
166.55,-131.06,0.01,4.77,-0.01,172.14,-133.45,2,0
167.56,-131.04,-0.01,4.97,-0.01,172.75,-133.45,2,0
168.57,-131.04,0.02,5.14,-0.01,173.34,-133.45,2,0
169.62,-131.06,0.02,5.3,0.01,173.95,-133.45,2,0
170.68,-131.04,-0.01,5.5,-0.01,174.55,-133.45,2,0
171.8,-131.07,-0.01,5.55,-0.01,175.15,-133.45,2,0
172.89,-131.07,-0.01,5.51,-0.01,175.75,-133.45,2,0
174.12,-131.08,0.02,5.52,0.01,176.41,-133.45,2,0
175.23,-131.07,0.01,5.55,-0.01,177.01,-133.45,2,0
176.32,-131.07,0.01,5.55,0.01,177.61,-133.45,2,0
177.43,-131.05,-0.02,5.55,0.01,178.2,-133.45,2,0
178.53,-131.07,0.01,5.53,0.01,178.81,-133.45,2,0
179.66,-131.06,-0.02,5.55,0.01,179.41,-133.45,2,0
180.75,-131.06,-0.02,5.54,-0.01,180.01,-133.46,2,0
181.87,-131.08,-0.01,5.55,-0.01,180.61,-133.46,2,0
182.96,-131.07,-0.01,5.55,-0.01,181.21,-133.46,2,0
184.06,-131.08,0.03,5.55,-0.01,181.81,-133.46,2,1
185.17,-131.05,0.02,5.53,0.02,182.41,-133.46,2,1
186.29,-131.05,0.02,5.55,0.02,183.01,-133.46,2,1
186.95,-131.04,0.02,5.52,0.02,183.36,-133.46,2,0
188.62,-130.98,-0.05,5.55,0.01,184.27,-133.46,2,0
189.71,-131,-0.01,5.53,-0.01,184.86,-133.46,2,0
190.82,-131.03,-0.1,5.53,-0.03,185.47,-133.46,4,0
192.04,-131.08,-0.19,5.55,-0.1,186.12,-133.46,4,0
193.15,-131.23,-0.19,5.55,-0.18,186.73,-133.46,4,0
194.22,-131.47,-0.1,5.55,-0.24,187.33,-133.46,4,0
195.29,-131.77,-0.03,5.55,-0.27,187.93,-133.46,4,0
196.36,-132.03,0.07,5.53,-0.27,188.53,-133.46,4,0
197.45,-132.3,0.13,5.55,-0.23,189.13,-133.46,4,0
198.54,-132.53,0.12,5.55,-0.18,189.73,-133.46,4,0
199.61,-132.69,0.05,5.52,-0.14,190.33,-133.46,4,0
200.72,-132.85,-0.02,5.55,-0.13,190.92,-133.46,4,0
201.8,-132.96,0.03,5.53,-0.14,191.53,-133.46,4,0
202.9,-133.11,0.07,5.55,-0.12,192.12,-133.46,4,0
204.02,-133.24,0.09,5.55,-0.09,192.72,-133.46,4,0
205.13,-133.31,0.06,5.52,-0.05,193.32,-133.46,4,0
206.23,-133.34,0.03,5.55,-0.03,193.92,-133.46,4,0
207.34,-133.37,-0.02,5.52,-0.03,194.52,-133.46,4,0
208.45,-133.4,0.02,5.55,-0.03,195.13,-133.46,4,0
209.54,-133.43,-0.01,5.52,-0.02,195.72,-133.46,4,0
210.64,-133.44,-0.01,5.54,-0.02,196.33,-133.46,4,0
211.75,-133.45,0.04,5.55,-0.02,196.93,-133.46,4,0
212.87,-133.44,0.02,5.55,-0.01,197.53,-133.46,4,0
213.98,-133.46,-0.02,5.51,-0.01,198.12,-133.46,4,0
215.08,-133.46,-0.01,5.55,-0.01,198.72,-133.46,4,0
216.19,-133.47,-0.01,5.51,-0.01,199.33,-133.46,4,0
217.31,-133.47,-0.01,5.55,-0.01,199.92,-133.46,4,0
218.4,-133.48,0.02,5.55,0.01,200.53,-133.46,4,0
219.61,-133.47,-0.03,5.55,0.01,201.19,-133.46,4,0
220.74,-133.46,0.02,5.55,-0.01,201.78,-133.46,4,0
221.85,-133.45,0.02,5.55,-0.01,202.38,-133.47,4,0
222.97,-133.46,0.01,5.55,0.01,202.98,-133.47,4,0
224.05,-133.47,0.02,5.54,0.01,203.58,-133.47,4,0
225.17,-133.48,0.02,5.52,0.01,204.18,-133.47,4,0
226.28,-133.45,-0.03,5.51,-0.01,204.78,-133.47,4,0
227.38,-133.48,-0.01,5.55,-0.01,205.38,-133.47,4,0
228.5,-133.48,0.03,5.55,-0.01,205.98,-133.47,4,0
229.61,-133.48,-0.01,5.55,-0.01,206.58,-133.47,4,0
230.71,-133.48,0.01,5.52,-0.01,207.18,-133.47,4,0
231.81,-133.48,0.01,5.55,-0.01,207.79,-133.47,4,0
232.95,-133.49,0.03,5.55,0.01,208.38,-133.47,4,0
234.03,-133.49,0.01,5.51,0.01,208.98,-133.47,4,0
235.23,-133.47,-0.02,5.55,0.01,209.64,-133.47,4,0
236.45,-133.47,-0.01,5.55,0.01,210.3,-133.47,4,0
102.03,-133.43,0.02,1.59,0.01,127.25,-133.3,4,0
102.42,-133.41,-0.07,1.87,-0.01,127.39,-133.31,4,0
102.79,-133.43,-0.06,2.08,-0.01,127.68,-133.31,4,0
103.24,-133.43,0.31,2.3,0.02,128.08,-133.31,2,0
103.78,-133.41,0.26,2.55,0.09,128.67,-133.31,2,0
104.3,-133.33,0.26,2.7,0.14,129.27,-133.31,2,0
104.83,-133.27,0.23,2.91,0.18,129.87,-133.31,2,0
105.46,-133.11,0.06,3.21,0.21,130.47,-133.31,2,0
106.14,-133,-0.06,3.4,0.21,131.13,-133.31,1,0
106.84,-132.84,-0.03,3.67,0.19,131.73,-133.32,1,0
107.59,-132.72,0.01,3.98,0.18,132.33,-133.32,1,0
108.41,-132.55,0.1,4.24,0.2,132.93,-133.32,1,0
109.26,-132.39,0.12,4.47,0.22,133.53,-133.33,1,0
110.17,-132.16,0.1,4.67,0.26,134.13,-133.34,1,0
111.09,-131.9,0.06,4.93,0.29,134.73,-133.34,1,0
112.15,-131.59,0.03,5.11,0.3,135.39,-133.35,1,0
113.13,-131.29,0.03,5.33,0.3,135.99,-133.36,1,0
114.28,-130.95,-0.03,5.5,0.3,136.65,-133.37,1,0
115.33,-130.64,-0.09,5.55,0.28,137.25,-133.37,1,0
116.38,-130.34,-0.18,5.52,0.22,137.85,-133.38,1,0
117.48,-130.15,-0.22,5.51,0.14,138.45,-133.39,1,0
118.58,-130.05,-0.19,5.55,0.04,139.05,-133.4,1,0
119.71,-130.04,-0.11,5.55,-0.04,139.65,-133.41,1,0
120.8,-130.1,-0.03,5.52,-0.07,140.25,-133.41,1,0
121.9,-130.2,0.07,5.55,-0.07,140.85,-133.42,1,0
123.01,-130.25,0.13,5.55,-0.03,141.45,-133.43,1,0
124.13,-130.23,0.12,5.55,0.04,142.05,-133.43,2,0
125.22,-130.18,0.03,5.55,0.07,142.65,-133.43,2,0
126.43,-130.11,-0.07,5.55,0.06,143.31,-133.44,2,0
127.56,-130.07,-0.15,5.52,0.01,143.91,-133.44,2,0
128.64,-130.11,-0.2,5.55,-0.08,144.51,-133.44,2,0
129.76,-130.23,-0.12,5.55,-0.15,145.11,-133.44,2,0
130.85,-130.41,-0.03,5.52,-0.18,145.71,-133.44,2,0
131.92,-130.6,0.06,5.55,-0.18,146.31,-133.44,2,0
133.03,-130.77,0.14,5.55,-0.14,146.91,-133.44,2,0
134.15,-130.9,0.16,5.55,-0.08,147.51,-133.44,2,0
135.34,-130.96,0.12,5.55,-0.02,148.17,-133.44,2,0
136.46,-130.96,0.03,5.55,0.02,148.77,-133.44,2,0
137.56,-130.95,-0.04,5.52,0.01,149.37,-133.44,2,0
138.68,-130.94,-0.04,5.55,-0.02,149.97,-133.44,2,0
139.77,-130.96,-0.03,5.55,-0.03,150.57,-133.44,2,0
140.89,-130.98,0.02,5.51,-0.03,151.17,-133.44,2,0
142.01,-131.01,0.03,5.55,-0.01,151.77,-133.44,2,0
143.11,-131.02,-0.01,5.55,-0.01,152.37,-133.44,2,0
144.22,-131.03,-0.02,5.52,-0.01,152.97,-133.44,2,0
145.32,-131.03,0.02,5.55,-0.01,153.57,-133.44,2,0
146.44,-131.04,0.03,5.55,-0.01,154.17,-133.44,2,0
147.54,-131.02,0.02,5.55,0.02,154.77,-133.44,2,0
148.66,-131.02,-0.03,5.55,0.02,155.37,-133.44,2,0
149.76,-131.03,-0.01,5.55,0.01,155.97,-133.44,2,0
150.85,-131.01,-0.01,5.55,0.01,156.57,-133.44,2,0
151.96,-130.99,-0.02,5.55,-0.01,157.17,-133.44,2,0
153.07,-130.99,-0.01,5.55,-0.01,157.77,-133.44,2,0
154.29,-131.02,0.01,5.55,-0.02,158.43,-133.45,2,0
155.41,-131.02,-0.02,5.55,-0.02,159.03,-133.45,2,0
156.51,-131.05,0.01,5.54,-0.02,159.63,-133.45,2,0
157.61,-131.06,0.04,5.52,-0.01,160.23,-133.45,2,0
158.72,-131.05,0.01,5.52,0.01,160.83,-133.45,2,0
159.96,-131.04,-0.02,5.55,0.02,161.49,-133.45,2,0
161.04,-131.04,-0.02,5.51,0.01,162.09,-133.45,2,0
162.15,-131.02,-0.02,5.54,-0.01,162.69,-133.45,2,0
163.26,-131.02,-0.02,5.52,-0.01,163.29,-133.45,2,0
164.37,-131.03,-0.02,5.55,-0.01,163.89,-133.45,2,0
165.48,-131.04,0.03,5.55,-0.01,164.49,-133.45,2,0
166.59,-131.03,0.01,5.55,0.01,165.09,-133.45,2,0
167.7,-131.04,0.01,5.52,0.01,165.69,-133.45,2,1
168.82,-131.01,-0.04,5.55,-0.01,166.29,-133.45,2,1
170.03,-131.05,-0.04,5.55,-0.03,166.95,-133.45,2,1
171.03,-131.08,-0.04,5.51,-0.04,167.49,-133.45,2,1
172.69,-131.13,0.04,5.55,-0.05,168.39,-133.45,2,0
173.81,-131.17,0.04,5.52,-0.03,168.99,-133.45,4,0
174.87,-131.2,-0.06,5.55,-0.03,169.59,-133.45,4,0
176.01,-131.25,-0.14,5.55,-0.07,170.19,-133.45,4,0
177.11,-131.34,-0.17,5.52,-0.14,170.79,-133.45,4,0
178.2,-131.53,-0.16,5.55,-0.21,171.39,-133.45,4,0
179.25,-131.81,-0.07,5.51,-0.26,171.99,-133.45,4,0
180.33,-132.07,0.02,5.55,-0.27,172.59,-133.45,4,0
181.41,-132.38,0.1,5.52,-0.25,173.19,-133.45,4,0
182.49,-132.62,0.13,5.53,-0.2,173.79,-133.45,4,0
183.58,-132.78,0.08,5.55,-0.15,174.39,-133.45,4,0
184.69,-132.93,0.03,5.52,-0.13,174.99,-133.45,4,0
185.76,-133.05,0.05,5.55,-0.11,175.59,-133.45,4,0
186.9,-133.16,0.05,5.55,-0.09,176.19,-133.45,4,0
187.98,-133.25,0.05,5.55,-0.07,176.79,-133.45,4,0
189.1,-133.32,0.05,5.52,-0.05,177.39,-133.45,4,0
190.19,-133.35,0.04,5.55,-0.03,177.99,-133.45,4,0
191.42,-133.39,0.03,5.53,-0.02,178.65,-133.45,4,0
192.51,-133.39,0.01,5.55,-0.02,179.25,-133.45,4,0
193.62,-133.4,0.01,5.55,-0.02,179.85,-133.45,4,0
194.74,-133.43,0.01,5.53,-0.02,180.45,-133.46,4,0
195.95,-133.46,0.03,5.55,-0.02,181.11,-133.46,4,0
197.08,-133.44,0.04,5.53,-0.01,181.71,-133.46,4,0
198.17,-133.44,0.03,5.55,0.01,182.31,-133.46,4,0
199.28,-133.42,0.01,5.55,0.02,182.91,-133.46,4,0
200.39,-133.43,-0.02,5.52,0.01,183.51,-133.46,4,0
201.62,-133.42,-0.03,5.52,-0.01,184.17,-133.46,4,0
202.71,-133.43,0.02,5.55,-0.02,184.77,-133.46,4,0
203.94,-133.43,0.01,5.55,-0.02,185.43,-133.46,4,0
205.05,-133.46,-0.01,5.55,-0.02,186.03,-133.46,4,0
206.14,-133.47,0.04,5.52,-0.01,186.63,-133.46,4,0
207.26,-133.46,0.02,5.54,0.01,187.23,-133.46,4,0
208.34,-133.47,-0.01,5.55,-0.01,187.83,-133.46,4,0
209.44,-133.46,0.02,5.53,0.01,188.43,-133.46,4,0
210.58,-133.46,0.02,5.55,0.01,189.03,-133.46,4,0
211.68,-133.47,0.01,5.55,0.01,189.63,-133.46,4,0
212.79,-133.44,-0.02,5.55,0.01,190.23,-133.46,4,0
213.92,-133.44,-0.03,5.55,-0.01,190.83,-133.46,4,0
215.11,-133.47,-0.02,5.55,-0.01,191.49,-133.46,4,0
216.23,-133.47,0.01,5.55,-0.02,192.09,-133.46,4,0
217.33,-133.48,0.02,5.55,-0.01,192.69,-133.46,4,0
218.44,-133.49,0.01,5.55,-0.01,193.29,-133.46,4,0
219.55,-133.47,0.02,5.55,0.01,193.89,-133.46,4,0
220.67,-133.48,0.01,5.55,0.01,194.49,-133.46,4,0
221.76,-133.5,0.02,5.52,0.01,195.09,-133.46,4,0
102.26,-133.44,0.12,1.62,-0.01,127.25,-133.3,4,0
102.59,-133.42,-0.14,1.76,-0.01,127.42,-133.31,4,0
102.96,-133.44,0.34,1.91,0.02,127.74,-133.31,2,0
103.33,-133.43,0.39,2.08,0.08,128.18,-133.31,1,0
103.77,-133.37,0.27,2.26,0.13,128.74,-133.31,1,0
104.23,-133.31,0.2,2.41,0.18,129.34,-133.31,1,0
104.7,-133.23,0.26,2.55,0.22,129.94,-133.31,1,0
105.2,-133.09,0.19,2.72,0.27,130.54,-133.31,1,0
105.75,-132.92,0.19,2.88,0.3,131.14,-133.31,1,0
106.36,-132.74,-0.01,3.06,0.32,131.8,-133.32,1,0
106.94,-132.53,0.07,3.22,0.33,132.4,-133.32,1,0
107.58,-132.3,0.05,3.39,0.34,133,-133.33,1,0
108.23,-132.09,0.05,3.51,0.36,133.6,-133.33,1,0
108.95,-131.81,0.03,3.73,0.37,134.26,-133.34,1,0
109.66,-131.52,0.04,3.92,0.38,134.86,-133.34,1,0
110.4,-131.26,-0.04,4.06,0.38,135.46,-133.35,1,0
111.17,-130.95,-0.11,4.21,0.36,136.06,-133.36,1,0
111.97,-130.69,-0.22,4.37,0.31,136.66,-133.37,1,0
112.82,-130.42,-0.27,4.52,0.24,137.26,-133.37,1,0
113.8,-130.25,-0.3,4.66,0.13,137.92,-133.38,1,0
114.75,-130.17,-0.22,4.8,0.04,138.52,-133.39,1,0
115.73,-130.19,-0.16,4.95,-0.04,139.12,-133.4,1,0
116.68,-130.26,-0.08,5.09,-0.07,139.72,-133.41,1,0
117.76,-130.34,0.03,5.25,-0.07,140.32,-133.41,2,0
118.8,-130.39,0.03,5.41,-0.06,140.92,-133.42,2,0
120.02,-130.44,0.01,5.55,-0.04,141.58,-133.43,2,0
121.11,-130.47,-0.03,5.54,-0.03,142.18,-133.43,2,0
122.23,-130.49,-0.04,5.52,-0.04,142.78,-133.43,2,0
123.32,-130.52,-0.04,5.55,-0.04,143.38,-133.44,2,0
124.43,-130.58,-0.04,5.52,-0.05,143.98,-133.44,2,0
125.52,-130.65,-0.03,5.55,-0.06,144.58,-133.44,2,0
126.76,-130.7,-0.04,5.55,-0.07,145.24,-133.44,2,0
127.83,-130.8,-0.01,5.52,-0.08,145.84,-133.44,2,0
128.97,-130.89,0.07,5.55,-0.06,146.44,-133.44,2,0
130.08,-130.93,0.06,5.55,-0.04,147.04,-133.44,2,0
131.18,-130.94,0.03,5.52,-0.02,147.64,-133.44,2,0
132.39,-130.95,-0.01,5.55,-0.02,148.3,-133.44,2,0
133.52,-130.97,-0.02,5.55,-0.02,148.9,-133.44,2,0
134.61,-130.99,-0.02,5.53,-0.02,149.5,-133.44,2,0
135.83,-131.02,0.02,5.55,-0.02,150.16,-133.44,2,0
137.05,-131.02,0.01,5.53,-0.01,150.82,-133.44,2,0
138.15,-131.03,0.01,5.53,-0.01,151.42,-133.44,2,0
139.28,-131.03,0.01,5.55,-0.01,152.02,-133.44,2,0
140.38,-131.03,0.01,5.52,-0.01,152.62,-133.44,2,0
141.48,-131.03,-0.02,5.55,-0.01,153.22,-133.44,2,0
142.57,-131.02,0.02,5.55,-0.01,153.82,-133.44,2,0
143.7,-131.02,-0.01,5.55,-0.01,154.42,-133.44,2,0
144.79,-131.03,-0.01,5.55,-0.01,155.02,-133.44,2,0
145.9,-131.04,0.03,5.55,0.01,155.62,-133.44,2,0
146.99,-131.04,-0.01,5.55,0.01,156.22,-133.44,2,0
148.13,-131.03,0.01,5.55,0.01,156.82,-133.44,2,0
149.34,-131.03,0.01,5.55,-0.01,157.48,-133.44,2,0
150.45,-131.03,0.02,5.55,-0.01,158.08,-133.44,2,0
151.56,-131.03,-0.03,5.53,-0.01,158.68,-133.45,2,0
152.66,-131.03,0.03,5.53,-0.01,159.28,-133.45,2,0
153.76,-131.05,0.01,5.51,0.01,159.88,-133.45,2,0
154.98,-131.03,0.01,5.55,0.01,160.54,-133.45,2,0
156.09,-131.02,-0.02,5.53,0.01,161.14,-133.45,2,0
157.19,-131.04,-0.02,5.55,-0.01,161.74,-133.45,2,0
158.42,-131.03,0.02,5.55,-0.01,162.4,-133.45,2,0
159.52,-131.04,-0.01,5.55,-0.01,163,-133.45,2,0
